HEADER;0;1;20170331215000;
4600008287;E;4600008287@email.com;(00-0);20180719193640
4600008288;E;4600008288@email.com;(00-0);20180719193640
4600008289;E;4600008289@email.com;(00-0);20180719193640
4600008290;E;4600008290@email.com;(00-0);20180719193640
4600008291;E;4600008291@email.com;(00-0);20180719193640
4600008292;E;4600008292@email.com;(00-0);20180719193640
4600008293;E;4600008293@email.com;(00-0);20180719193640
4600008294;E;4600008294@email.com;(00-0);20180719193640
4600008295;E;4600008295@email.com;(00-0);20180719193640
4600008296;E;4600008296@email.com;(00-0);20180719193640
4600008297;E;4600008297@email.com;(00-0);20180719193640
4600008298;E;4600008298@email.com;(00-0);20180719193640
4600008299;E;4600008299@email.com;(00-0);20180719193640
4600008300;E;4600008300@email.com;(00-0);20180719193640
4600008301;E;4600008301@email.com;(00-0);20180719193640
4600008302;E;4600008302@email.com;(00-0);20180719193640
4600008303;E;4600008303@email.com;(00-0);20180719193640
4600008304;E;4600008304@email.com;(00-0);20180719193640
4600008305;E;4600008305@email.com;(00-0);20180719193640
4600008306;E;4600008306@email.com;(00-0);20180719193640
4600008307;E;4600008307@email.com;(00-0);20180719193640
4600008308;E;4600008308@email.com;(00-0);20180719193640
4600008309;E;4600008309@email.com;(00-0);20180719193640
4600008310;E;4600008310@email.com;(00-0);20180719193640
4600008311;E;4600008311@email.com;(00-0);20180719193640
4600008312;E;4600008312@email.com;(00-0);20180719193640
4600008313;E;4600008313@email.com;(00-0);20180719193640
4600008314;E;4600008314@email.com;(00-0);20180719193640
4600008315;E;4600008315@email.com;(00-0);20180719193640
4600008316;E;4600008316@email.com;(00-0);20180719193640
4600008317;E;4600008317@email.com;(00-0);20180719193640
4600008318;E;4600008318@email.com;(00-0);20180719193640
4600008319;E;4600008319@email.com;(00-0);20180719193640
4600008320;E;4600008320@email.com;(00-0);20180719193640
4600008321;E;4600008321@email.com;(00-0);20180719193640
4600008322;E;4600008322@email.com;(00-0);20180719193640
4600008323;E;4600008323@email.com;(00-0);20180719193640
4600008324;E;4600008324@email.com;(00-0);20180719193640
4600008325;E;4600008325@email.com;(00-0);20180719193640
4600008326;E;4600008326@email.com;(00-0);20180719193640
4600008327;E;4600008327@email.com;(00-0);20180719193640
4600008328;E;4600008328@email.com;(00-0);20180719193640
4600008329;E;4600008329@email.com;(00-0);20180719193640
4600008330;E;4600008330@email.com;(00-0);20180719193640
4600008331;E;4600008331@email.com;(00-0);20180719193640
4600008332;E;4600008332@email.com;(00-0);20180719193640
4600008333;E;4600008333@email.com;(00-0);20180719193640
4600008334;E;4600008334@email.com;(00-0);20180719193640
4600008335;E;4600008335@email.com;(00-0);20180719193640
4600008336;E;4600008336@email.com;(00-0);20180719193640
4600008337;E;4600008337@email.com;(00-0);20180719193640
4600008338;E;4600008338@email.com;(00-0);20180719193640
4600008339;E;4600008339@email.com;(00-0);20180719193640
4600008340;E;4600008340@email.com;(00-0);20180719193640
4600008341;E;4600008341@email.com;(00-0);20180719193640
4600008342;E;4600008342@email.com;(00-0);20180719193640
4600008343;E;4600008343@email.com;(00-0);20180719193640
4600008344;E;4600008344@email.com;(00-0);20180719193641
4600008345;E;4600008345@email.com;(00-0);20180719193641
4600008346;E;4600008346@email.com;(00-0);20180719193641
4600008347;E;4600008347@email.com;(00-0);20180719193641
4600008348;E;4600008348@email.com;(00-0);20180719193641
4600008349;E;4600008349@email.com;(00-0);20180719193641
4600008350;E;4600008350@email.com;(00-0);20180719193641
4600008351;E;4600008351@email.com;(00-0);20180719193641
4600008352;E;4600008352@email.com;(00-0);20180719193641
4600008353;E;4600008353@email.com;(00-0);20180719193641
4600008354;E;4600008354@email.com;(00-0);20180719193641
4600008355;E;4600008355@email.com;(00-0);20180719193641
4600008356;E;4600008356@email.com;(00-0);20180719193641
4600008357;E;4600008357@email.com;(00-0);20180719193641
4600008358;E;4600008358@email.com;(00-0);20180719193641
4600008359;E;4600008359@email.com;(00-0);20180719193641
4600008360;E;4600008360@email.com;(00-0);20180719193641
4600008361;E;4600008361@email.com;(00-0);20180719193641
4600008362;E;4600008362@email.com;(00-0);20180719193641
4600008363;E;4600008363@email.com;(00-0);20180719193641
4600008364;E;4600008364@email.com;(00-0);20180719193641
4600008365;E;4600008365@email.com;(00-0);20180719193641
4600008366;E;4600008366@email.com;(00-0);20180719193641
4600008367;E;4600008367@email.com;(00-0);20180719193641
4600008368;E;4600008368@email.com;(00-0);20180719193641
4600008369;E;4600008369@email.com;(00-0);20180719193641
4600008370;E;4600008370@email.com;(00-0);20180719193641
4600008371;E;4600008371@email.com;(00-0);20180719193641
4600008372;E;4600008372@email.com;(00-0);20180719193641
4600008373;E;4600008373@email.com;(00-0);20180719193641
4600008374;E;4600008374@email.com;(00-0);20180719193641
4600008375;E;4600008375@email.com;(00-0);20180719193641
4600008376;E;4600008376@email.com;(00-0);20180719193641
4600008377;E;4600008377@email.com;(00-0);20180719193641
4600008378;E;4600008378@email.com;(00-0);20180719193641
4600008379;E;4600008379@email.com;(00-0);20180719193641
4600008380;E;4600008380@email.com;(00-0);20180719193641
4600008381;E;4600008381@email.com;(00-0);20180719193641
4600008382;E;4600008382@email.com;(00-0);20180719193641
4600008383;E;4600008383@email.com;(00-0);20180719193641
4600008384;E;4600008384@email.com;(00-0);20180719193641
4600008385;E;4600008385@email.com;(00-0);20180719193641
4600008386;E;4600008386@email.com;(00-0);20180719193641
4600008387;E;4600008387@email.com;(00-0);20180719193641
4600008388;E;4600008388@email.com;(00-0);20180719193641
4600008389;E;4600008389@email.com;(00-0);20180719193641
4600008390;E;4600008390@email.com;(00-0);20180719193641
4600008391;E;4600008391@email.com;(00-0);20180719193641
4600008392;E;4600008392@email.com;(00-0);20180719193641
4600008393;E;4600008393@email.com;(00-0);20180719193641
4600008394;E;4600008394@email.com;(00-0);20180719193641
4600008395;E;4600008395@email.com;(00-0);20180719193641
4600008396;E;4600008396@email.com;(00-0);20180719193641
4600008397;E;4600008397@email.com;(00-0);20180719193641
4600008398;E;4600008398@email.com;(00-0);20180719193641
4600008399;E;4600008399@email.com;(00-0);20180719193641
4600008400;E;4600008400@email.com;(00-0);20180719193641
4600008401;E;4600008401@email.com;(00-0);20180719193641
4600008402;E;4600008402@email.com;(00-0);20180719193641
4600008403;E;4600008403@email.com;(00-0);20180719193641
4600008404;E;4600008404@email.com;(00-0);20180719193641
4600008405;E;4600008405@email.com;(00-0);20180719193641
4600008406;E;4600008406@email.com;(00-0);20180719193641
4600008407;E;4600008407@email.com;(00-0);20180719193641
4600008408;E;4600008408@email.com;(00-0);20180719193641
4600008409;E;4600008409@email.com;(00-0);20180719193641
4600008410;E;4600008410@email.com;(00-0);20180719193641
4600008411;E;4600008411@email.com;(00-0);20180719193641
4600008412;E;4600008412@email.com;(00-0);20180719193641
4600008413;E;4600008413@email.com;(00-0);20180719193641
4600008414;E;4600008414@email.com;(00-0);20180719193641
4600008415;E;4600008415@email.com;(00-0);20180719193641
4600008416;E;4600008416@email.com;(00-0);20180719193641
4600008417;E;4600008417@email.com;(00-0);20180719193641
4600008418;E;4600008418@email.com;(00-0);20180719193641
4600008419;E;4600008419@email.com;(00-0);20180719193641
4600008420;E;4600008420@email.com;(00-0);20180719193641
4600008421;E;4600008421@email.com;(00-0);20180719193641
4600008422;E;4600008422@email.com;(00-0);20180719193641
4600008423;E;4600008423@email.com;(00-0);20180719193641
4600008424;E;4600008424@email.com;(00-0);20180719193641
4600008425;E;4600008425@email.com;(00-0);20180719193641
4600008426;E;4600008426@email.com;(00-0);20180719193641
4600008427;E;4600008427@email.com;(00-0);20180719193641
4600008428;E;4600008428@email.com;(00-0);20180719193641
4600008429;E;4600008429@email.com;(00-0);20180719193641
4600008430;E;4600008430@email.com;(00-0);20180719193641
4600008431;E;4600008431@email.com;(00-0);20180719193641
4600008432;E;4600008432@email.com;(00-0);20180719193641
4600008433;E;4600008433@email.com;(00-0);20180719193641
4600008434;E;4600008434@email.com;(00-0);20180719193641
4600008435;E;4600008435@email.com;(00-0);20180719193641
4600008436;E;4600008436@email.com;(00-0);20180719193641
4600008437;E;4600008437@email.com;(00-0);20180719193641
4600008438;E;4600008438@email.com;(00-0);20180719193641
4600008439;E;4600008439@email.com;(00-0);20180719193641
4600008440;E;4600008440@email.com;(00-0);20180719193641
4600008441;E;4600008441@email.com;(00-0);20180719193641
4600008442;E;4600008442@email.com;(00-0);20180719193641
4600008443;E;4600008443@email.com;(00-0);20180719193641
4600008444;E;4600008444@email.com;(00-0);20180719193641
4600008445;E;4600008445@email.com;(00-0);20180719193641
4600008446;E;4600008446@email.com;(00-0);20180719193641
4600008447;E;4600008447@email.com;(00-0);20180719193641
4600008448;E;4600008448@email.com;(00-0);20180719193641
4600008449;E;4600008449@email.com;(00-0);20180719193641
4600008450;E;4600008450@email.com;(00-0);20180719193641
4600008451;E;4600008451@email.com;(00-0);20180719193641
4600008452;E;4600008452@email.com;(00-0);20180719193641
4600008453;E;4600008453@email.com;(00-0);20180719193641
4600008454;E;4600008454@email.com;(00-0);20180719193641
4600008455;E;4600008455@email.com;(00-0);20180719193641
4600008456;E;4600008456@email.com;(00-0);20180719193641
4600008457;E;4600008457@email.com;(00-0);20180719193641
4600008458;E;4600008458@email.com;(00-0);20180719193641
4600008459;E;4600008459@email.com;(00-0);20180719193641
4600008460;E;4600008460@email.com;(00-0);20180719193641
4600008461;E;4600008461@email.com;(00-0);20180719193641
4600008462;E;4600008462@email.com;(00-0);20180719193641
4600008463;E;4600008463@email.com;(00-0);20180719193641
4600008464;E;4600008464@email.com;(00-0);20180719193641
4600008465;E;4600008465@email.com;(00-0);20180719193641
4600008466;E;4600008466@email.com;(00-0);20180719193641
4600008467;E;4600008467@email.com;(00-0);20180719193641
4600008468;E;4600008468@email.com;(00-0);20180719193641
4600008469;E;4600008469@email.com;(00-0);20180719193641
4600008470;E;4600008470@email.com;(00-0);20180719193641
4600008471;E;4600008471@email.com;(00-0);20180719193641
4600008472;E;4600008472@email.com;(00-0);20180719193641
4600008473;E;4600008473@email.com;(00-0);20180719193641
4600008474;E;4600008474@email.com;(00-0);20180719193641
4600008475;E;4600008475@email.com;(00-0);20180719193641
4600008476;E;4600008476@email.com;(00-0);20180719193641
4600008477;E;4600008477@email.com;(00-0);20180719193641
4600008478;E;4600008478@email.com;(00-0);20180719193641
4600008479;E;4600008479@email.com;(00-0);20180719193641
4600008480;E;4600008480@email.com;(00-0);20180719193641
4600008481;E;4600008481@email.com;(00-0);20180719193641
4600008482;E;4600008482@email.com;(00-0);20180719193641
4600008483;E;4600008483@email.com;(00-0);20180719193641
4600008484;E;4600008484@email.com;(00-0);20180719193641
4600008485;E;4600008485@email.com;(00-0);20180719193641
4600008486;E;4600008486@email.com;(00-0);20180719193641
4600008487;E;4600008487@email.com;(00-0);20180719193641
4600008488;E;4600008488@email.com;(00-0);20180719193641
4600008489;E;4600008489@email.com;(00-0);20180719193641
4600008490;E;4600008490@email.com;(00-0);20180719193641
4600008491;E;4600008491@email.com;(00-0);20180719193641
4600008492;E;4600008492@email.com;(00-0);20180719193641
4600008493;E;4600008493@email.com;(00-0);20180719193641
4600008494;E;4600008494@email.com;(00-0);20180719193641
4600008495;E;4600008495@email.com;(00-0);20180719193641
4600008496;E;4600008496@email.com;(00-0);20180719193641
4600008497;E;4600008497@email.com;(00-0);20180719193641
4600008498;E;4600008498@email.com;(00-0);20180719193641
4600008499;E;4600008499@email.com;(00-0);20180719193641
4600008500;E;4600008500@email.com;(00-0);20180719193641
4600008501;E;4600008501@email.com;(00-0);20180719193641
4600008502;E;4600008502@email.com;(00-0);20180719193641
4600008503;E;4600008503@email.com;(00-0);20180719193641
4600008504;E;4600008504@email.com;(00-0);20180719193641
4600008505;E;4600008505@email.com;(00-0);20180719193641
4600008506;E;4600008506@email.com;(00-0);20180719193641
4600008507;E;4600008507@email.com;(00-0);20180719193641
4600008508;E;4600008508@email.com;(00-0);20180719193641
4600008509;E;4600008509@email.com;(00-0);20180719193641
4600008510;E;4600008510@email.com;(00-0);20180719193641
4600008511;E;4600008511@email.com;(00-0);20180719193641
4600008512;E;4600008512@email.com;(00-0);20180719193641
4600008513;E;4600008513@email.com;(00-0);20180719193641
4600008514;E;4600008514@email.com;(00-0);20180719193641
4600008515;E;4600008515@email.com;(00-0);20180719193641
4600008516;E;4600008516@email.com;(00-0);20180719193641
4600008517;E;4600008517@email.com;(00-0);20180719193641
4600008518;E;4600008518@email.com;(00-0);20180719193641
4600008519;E;4600008519@email.com;(00-0);20180719193641
4600008520;E;4600008520@email.com;(00-0);20180719193641
4600008521;E;4600008521@email.com;(00-0);20180719193641
4600008522;E;4600008522@email.com;(00-0);20180719193641
4600008523;E;4600008523@email.com;(00-0);20180719193641
4600008524;E;4600008524@email.com;(00-0);20180719193641
4600008525;E;4600008525@email.com;(00-0);20180719193641
4600008526;E;4600008526@email.com;(00-0);20180719193641
4600008527;E;4600008527@email.com;(00-0);20180719193641
4600008528;E;4600008528@email.com;(00-0);20180719193641
4600008529;E;4600008529@email.com;(00-0);20180719193641
4600008530;E;4600008530@email.com;(00-0);20180719193641
4600008531;E;4600008531@email.com;(00-0);20180719193641
4600008532;E;4600008532@email.com;(00-0);20180719193641
4600008533;E;4600008533@email.com;(00-0);20180719193641
4600008534;E;4600008534@email.com;(00-0);20180719193641
4600008535;E;4600008535@email.com;(00-0);20180719193641
4600008536;E;4600008536@email.com;(00-0);20180719193641
4600008537;E;4600008537@email.com;(00-0);20180719193642
4600008538;E;4600008538@email.com;(00-0);20180719193642
4600008539;E;4600008539@email.com;(00-0);20180719193642
4600008540;E;4600008540@email.com;(00-0);20180719193642
4600008541;E;4600008541@email.com;(00-0);20180719193642
4600008542;E;4600008542@email.com;(00-0);20180719193642
4600008543;E;4600008543@email.com;(00-0);20180719193642
4600008544;E;4600008544@email.com;(00-0);20180719193642
4600008545;E;4600008545@email.com;(00-0);20180719193642
4600008546;E;4600008546@email.com;(00-0);20180719193642
4600008547;E;4600008547@email.com;(00-0);20180719193642
4600008548;E;4600008548@email.com;(00-0);20180719193642
4600008549;E;4600008549@email.com;(00-0);20180719193642
4600008550;E;4600008550@email.com;(00-0);20180719193642
4600008551;E;4600008551@email.com;(00-0);20180719193642
4600008552;E;4600008552@email.com;(00-0);20180719193642
4600008553;E;4600008553@email.com;(00-0);20180719193642
4600008554;E;4600008554@email.com;(00-0);20180719193642
4600008555;E;4600008555@email.com;(00-0);20180719193642
4600008556;E;4600008556@email.com;(00-0);20180719193642
4600008557;E;4600008557@email.com;(00-0);20180719193642
4600008558;E;4600008558@email.com;(00-0);20180719193642
4600008559;E;4600008559@email.com;(00-0);20180719193642
4600008560;E;4600008560@email.com;(00-0);20180719193642
4600008561;E;4600008561@email.com;(00-0);20180719193642
4600008562;E;4600008562@email.com;(00-0);20180719193642
4600008563;E;4600008563@email.com;(00-0);20180719193642
4600008564;E;4600008564@email.com;(00-0);20180719193642
4600008565;E;4600008565@email.com;(00-0);20180719193642
4600008566;E;4600008566@email.com;(00-0);20180719193642
4600008567;E;4600008567@email.com;(00-0);20180719193642
4600008568;E;4600008568@email.com;(00-0);20180719193642
4600008569;E;4600008569@email.com;(00-0);20180719193642
4600008570;E;4600008570@email.com;(00-0);20180719193642
4600008571;E;4600008571@email.com;(00-0);20180719193642
4600008572;E;4600008572@email.com;(00-0);20180719193642
4600008573;E;4600008573@email.com;(00-0);20180719193642
4600008574;E;4600008574@email.com;(00-0);20180719193642
4600008575;E;4600008575@email.com;(00-0);20180719193642
4600008576;E;4600008576@email.com;(00-0);20180719193642
4600008577;E;4600008577@email.com;(00-0);20180719193642
4600008578;E;4600008578@email.com;(00-0);20180719193642
4600008579;E;4600008579@email.com;(00-0);20180719193642
4600008580;E;4600008580@email.com;(00-0);20180719193642
4600008581;E;4600008581@email.com;(00-0);20180719193642
4600008582;E;4600008582@email.com;(00-0);20180719193642
4600008583;E;4600008583@email.com;(00-0);20180719193642
4600008584;E;4600008584@email.com;(00-0);20180719193642
4600008585;E;4600008585@email.com;(00-0);20180719193642
4600008586;E;4600008586@email.com;(00-0);20180719193642
4600008587;E;4600008587@email.com;(00-0);20180719193642
4600008588;E;4600008588@email.com;(00-0);20180719193642
4600008589;E;4600008589@email.com;(00-0);20180719193642
4600008590;E;4600008590@email.com;(00-0);20180719193642
4600008591;E;4600008591@email.com;(00-0);20180719193642
4600008592;E;4600008592@email.com;(00-0);20180719193642
4600008593;E;4600008593@email.com;(00-0);20180719193642
4600008594;E;4600008594@email.com;(00-0);20180719193642
4600008595;E;4600008595@email.com;(00-0);20180719193642
4600008596;E;4600008596@email.com;(00-0);20180719193642
4600008597;E;4600008597@email.com;(00-0);20180719193642
4600008598;E;4600008598@email.com;(00-0);20180719193642
4600008599;E;4600008599@email.com;(00-0);20180719193642
4600008600;E;4600008600@email.com;(00-0);20180719193642
4600008601;E;4600008601@email.com;(00-0);20180719193642
4600008602;E;4600008602@email.com;(00-0);20180719193642
4600008603;E;4600008603@email.com;(00-0);20180719193642
4600008604;E;4600008604@email.com;(00-0);20180719193642
4600008605;E;4600008605@email.com;(00-0);20180719193642
4600008606;E;4600008606@email.com;(00-0);20180719193642
4600008607;E;4600008607@email.com;(00-0);20180719193642
4600008608;E;4600008608@email.com;(00-0);20180719193642
4600008609;E;4600008609@email.com;(00-0);20180719193642
4600008610;E;4600008610@email.com;(00-0);20180719193642
4600008611;E;4600008611@email.com;(00-0);20180719193642
4600008612;E;4600008612@email.com;(00-0);20180719193642
4600008613;E;4600008613@email.com;(00-0);20180719193642
4600008614;E;4600008614@email.com;(00-0);20180719193642
4600008615;E;4600008615@email.com;(00-0);20180719193642
4600008616;E;4600008616@email.com;(00-0);20180719193642
4600008617;E;4600008617@email.com;(00-0);20180719193642
4600008618;E;4600008618@email.com;(00-0);20180719193642
4600008619;E;4600008619@email.com;(00-0);20180719193642
4600008620;E;4600008620@email.com;(00-0);20180719193642
4600008621;E;4600008621@email.com;(00-0);20180719193642
4600008622;E;4600008622@email.com;(00-0);20180719193642
4600008623;E;4600008623@email.com;(00-0);20180719193642
4600008624;E;4600008624@email.com;(00-0);20180719193642
4600008625;E;4600008625@email.com;(00-0);20180719193642
4600008626;E;4600008626@email.com;(00-0);20180719193642
4600008627;E;4600008627@email.com;(00-0);20180719193642
4600008628;E;4600008628@email.com;(00-0);20180719193642
4600008629;E;4600008629@email.com;(00-0);20180719193642
4600008630;E;4600008630@email.com;(00-0);20180719193642
4600008631;E;4600008631@email.com;(00-0);20180719193642
4600008632;E;4600008632@email.com;(00-0);20180719193642
4600008633;E;4600008633@email.com;(00-0);20180719193642
4600008634;E;4600008634@email.com;(00-0);20180719193642
4600008635;E;4600008635@email.com;(00-0);20180719193642
4600008636;E;4600008636@email.com;(00-0);20180719193642
4600008637;E;4600008637@email.com;(00-0);20180719193642
4600008638;E;4600008638@email.com;(00-0);20180719193642
4600008639;E;4600008639@email.com;(00-0);20180719193642
4600008640;E;4600008640@email.com;(00-0);20180719193642
4600008641;E;4600008641@email.com;(00-0);20180719193642
4600008642;E;4600008642@email.com;(00-0);20180719193642
4600008643;E;4600008643@email.com;(00-0);20180719193642
4600008644;E;4600008644@email.com;(00-0);20180719193642
4600008645;E;4600008645@email.com;(00-0);20180719193642
4600008646;E;4600008646@email.com;(00-0);20180719193642
4600008647;E;4600008647@email.com;(00-0);20180719193642
4600008648;E;4600008648@email.com;(00-0);20180719193642
4600008649;E;4600008649@email.com;(00-0);20180719193642
4600008650;E;4600008650@email.com;(00-0);20180719193642
4600008651;E;4600008651@email.com;(00-0);20180719193642
4600008652;E;4600008652@email.com;(00-0);20180719193642
4600008653;E;4600008653@email.com;(00-0);20180719193642
4600008654;E;4600008654@email.com;(00-0);20180719193642
4600008655;E;4600008655@email.com;(00-0);20180719193642
4600008656;E;4600008656@email.com;(00-0);20180719193642
4600008657;E;4600008657@email.com;(00-0);20180719193642
4600008658;E;4600008658@email.com;(00-0);20180719193642
4600008659;E;4600008659@email.com;(00-0);20180719193642
4600008660;E;4600008660@email.com;(00-0);20180719193642
4600008661;E;4600008661@email.com;(00-0);20180719193642
4600008662;E;4600008662@email.com;(00-0);20180719193642
4600008663;E;4600008663@email.com;(00-0);20180719193642
4600008664;E;4600008664@email.com;(00-0);20180719193642
4600008665;E;4600008665@email.com;(00-0);20180719193642
4600008666;E;4600008666@email.com;(00-0);20180719193642
4600008667;E;4600008667@email.com;(00-0);20180719193642
4600008668;E;4600008668@email.com;(00-0);20180719193642
4600008669;E;4600008669@email.com;(00-0);20180719193642
4600008670;E;4600008670@email.com;(00-0);20180719193642
4600008671;E;4600008671@email.com;(00-0);20180719193642
4600008672;E;4600008672@email.com;(00-0);20180719193642
4600008673;E;4600008673@email.com;(00-0);20180719193642
4600008674;E;4600008674@email.com;(00-0);20180719193642
4600008675;E;4600008675@email.com;(00-0);20180719193642
4600008676;E;4600008676@email.com;(00-0);20180719193642
4600008677;E;4600008677@email.com;(00-0);20180719193642
4600008678;E;4600008678@email.com;(00-0);20180719193642
4600008679;E;4600008679@email.com;(00-0);20180719193642
4600008680;E;4600008680@email.com;(00-0);20180719193642
4600008681;E;4600008681@email.com;(00-0);20180719193642
4600008682;E;4600008682@email.com;(00-0);20180719193642
4600008683;E;4600008683@email.com;(00-0);20180719193642
4600008684;E;4600008684@email.com;(00-0);20180719193642
4600008685;E;4600008685@email.com;(00-0);20180719193642
4600008686;E;4600008686@email.com;(00-0);20180719193642
4600008687;E;4600008687@email.com;(00-0);20180719193642
4600008688;E;4600008688@email.com;(00-0);20180719193642
4600008689;E;4600008689@email.com;(00-0);20180719193642
4600008690;E;4600008690@email.com;(00-0);20180719193642
4600008691;E;4600008691@email.com;(00-0);20180719193642
4600008692;E;4600008692@email.com;(00-0);20180719193642
4600008693;E;4600008693@email.com;(00-0);20180719193642
4600008694;E;4600008694@email.com;(00-0);20180719193642
4600008695;E;4600008695@email.com;(00-0);20180719193642
4600008696;E;4600008696@email.com;(00-0);20180719193642
4600008697;E;4600008697@email.com;(00-0);20180719193642
4600008698;E;4600008698@email.com;(00-0);20180719193642
4600008699;E;4600008699@email.com;(00-0);20180719193642
4600008700;E;4600008700@email.com;(00-0);20180719193642
4600008701;E;4600008701@email.com;(00-0);20180719193642
4600008702;E;4600008702@email.com;(00-0);20180719193642
4600008703;E;4600008703@email.com;(00-0);20180719193642
4600008704;E;4600008704@email.com;(00-0);20180719193642
4600008705;E;4600008705@email.com;(00-0);20180719193642
4600008706;E;4600008706@email.com;(00-0);20180719193642
4600008707;E;4600008707@email.com;(00-0);20180719193642
4600008708;E;4600008708@email.com;(00-0);20180719193642
4600008709;E;4600008709@email.com;(00-0);20180719193642
4600008710;E;4600008710@email.com;(00-0);20180719193642
4600008711;E;4600008711@email.com;(00-0);20180719193642
4600008712;E;4600008712@email.com;(00-0);20180719193642
4600008713;E;4600008713@email.com;(00-0);20180719193642
4600008714;E;4600008714@email.com;(00-0);20180719193642
4600008715;E;4600008715@email.com;(00-0);20180719193642
4600008716;E;4600008716@email.com;(00-0);20180719193642
4600008717;E;4600008717@email.com;(00-0);20180719193642
4600008718;E;4600008718@email.com;(00-0);20180719193642
4600008719;E;4600008719@email.com;(00-0);20180719193642
4600008720;E;4600008720@email.com;(00-0);20180719193642
4600008721;E;4600008721@email.com;(00-0);20180719193642
4600008722;E;4600008722@email.com;(00-0);20180719193642
4600008723;E;4600008723@email.com;(00-0);20180719193642
4600008724;E;4600008724@email.com;(00-0);20180719193642
4600008725;E;4600008725@email.com;(00-0);20180719193642
4600008726;E;4600008726@email.com;(00-0);20180719193642
4600008727;E;4600008727@email.com;(00-0);20180719193642
4600008728;E;4600008728@email.com;(00-0);20180719193642
4600008729;E;4600008729@email.com;(00-0);20180719193643
4600008730;E;4600008730@email.com;(00-0);20180719193643
4600008731;E;4600008731@email.com;(00-0);20180719193643
4600008732;E;4600008732@email.com;(00-0);20180719193643
4600008733;E;4600008733@email.com;(00-0);20180719193643
4600008734;E;4600008734@email.com;(00-0);20180719193643
4600008735;E;4600008735@email.com;(00-0);20180719193643
4600008736;E;4600008736@email.com;(00-0);20180719193643
4600008737;E;4600008737@email.com;(00-0);20180719193643
4600008738;E;4600008738@email.com;(00-0);20180719193643
4600008739;E;4600008739@email.com;(00-0);20180719193643
4600008740;E;4600008740@email.com;(00-0);20180719193643
4600008741;E;4600008741@email.com;(00-0);20180719193643
4600008742;E;4600008742@email.com;(00-0);20180719193643
4600008743;E;4600008743@email.com;(00-0);20180719193643
4600008744;E;4600008744@email.com;(00-0);20180719193643
4600008745;E;4600008745@email.com;(00-0);20180719193643
4600008746;E;4600008746@email.com;(00-0);20180719193643
4600008747;E;4600008747@email.com;(00-0);20180719193643
4600008748;E;4600008748@email.com;(00-0);20180719193643
4600008749;E;4600008749@email.com;(00-0);20180719193643
4600008750;E;4600008750@email.com;(00-0);20180719193643
4600008751;E;4600008751@email.com;(00-0);20180719193643
4600008752;E;4600008752@email.com;(00-0);20180719193643
4600008753;E;4600008753@email.com;(00-0);20180719193643
4600008754;E;4600008754@email.com;(00-0);20180719193643
4600008755;E;4600008755@email.com;(00-0);20180719193643
4600008756;E;4600008756@email.com;(00-0);20180719193643
4600008757;E;4600008757@email.com;(00-0);20180719193643
4600008758;E;4600008758@email.com;(00-0);20180719193643
4600008759;E;4600008759@email.com;(00-0);20180719193643
4600008760;E;4600008760@email.com;(00-0);20180719193643
4600008761;E;4600008761@email.com;(00-0);20180719193643
4600008762;E;4600008762@email.com;(00-0);20180719193643
4600008763;E;4600008763@email.com;(00-0);20180719193643
4600008764;E;4600008764@email.com;(00-0);20180719193643
4600008765;E;4600008765@email.com;(00-0);20180719193643
4600008766;E;4600008766@email.com;(00-0);20180719193643
4600008767;E;4600008767@email.com;(00-0);20180719193643
4600008768;E;4600008768@email.com;(00-0);20180719193643
4600008769;E;4600008769@email.com;(00-0);20180719193643
4600008770;E;4600008770@email.com;(00-0);20180719193643
4600008771;E;4600008771@email.com;(00-0);20180719193643
4600008772;E;4600008772@email.com;(00-0);20180719193643
4600008773;E;4600008773@email.com;(00-0);20180719193643
4600008774;E;4600008774@email.com;(00-0);20180719193643
4600008775;E;4600008775@email.com;(00-0);20180719193643
4600008776;E;4600008776@email.com;(00-0);20180719193643
4600008777;E;4600008777@email.com;(00-0);20180719193643
4600008778;E;4600008778@email.com;(00-0);20180719193643
4600008779;E;4600008779@email.com;(00-0);20180719193643
4600008780;E;4600008780@email.com;(00-0);20180719193643
4600008781;E;4600008781@email.com;(00-0);20180719193643
4600008782;E;4600008782@email.com;(00-0);20180719193643
4600008783;E;4600008783@email.com;(00-0);20180719193643
4600008784;E;4600008784@email.com;(00-0);20180719193643
4600008785;E;4600008785@email.com;(00-0);20180719193643
4600008786;E;4600008786@email.com;(00-0);20180719193643
4600008787;E;4600008787@email.com;(00-0);20180719193643
4600008788;E;4600008788@email.com;(00-0);20180719193643
4600008789;E;4600008789@email.com;(00-0);20180719193643
4600008790;E;4600008790@email.com;(00-0);20180719193643
4600008791;E;4600008791@email.com;(00-0);20180719193643
4600008792;E;4600008792@email.com;(00-0);20180719193643
4600008793;E;4600008793@email.com;(00-0);20180719193643
4600008794;E;4600008794@email.com;(00-0);20180719193643
4600008795;E;4600008795@email.com;(00-0);20180719193643
4600008796;E;4600008796@email.com;(00-0);20180719193643
4600008797;E;4600008797@email.com;(00-0);20180719193643
4600008798;E;4600008798@email.com;(00-0);20180719193643
4600008799;E;4600008799@email.com;(00-0);20180719193643
4600008800;E;4600008800@email.com;(00-0);20180719193643
4600008801;E;4600008801@email.com;(00-0);20180719193643
4600008802;E;4600008802@email.com;(00-0);20180719193643
4600008803;E;4600008803@email.com;(00-0);20180719193643
